,0x0,0x1,0x2,0x3,0x4,0x5,0x6,0x7,0x8,0x9,0x10,0x11,0x12,0x13,0x14,0x15,0x16,0x17,0x18,0x19,1x0,1x1,1x2,1x3,1x4,1x5,1x6,1x7,1x8,1x9,1x10,1x11,1x12,1x13,1x14,1x15,1x16,1x17,1x18,1x19,2x0,2x1,2x2,2x3,2x4,2x5,2x6,2x7,2x8,2x9,2x10,2x11,2x12,2x13,2x14,2x15,2x16,2x17,2x18,2x19,3x0,3x1,3x2,3x3,3x4,3x5,3x6,3x7,3x8,3x9,3x10,3x11,3x12,3x13,3x14,3x15,3x16,3x17,3x18,3x19,4x0,4x1,4x2,4x3,4x4,4x5,4x6,4x7,4x8,4x9,4x10,4x11,4x12,4x13,4x14,4x15,4x16,4x17,4x18,4x19,5x0,5x1,5x2,5x3,5x4,5x5,5x6,5x7,5x8,5x9,5x10,5x11,5x12,5x13,5x14,5x15,5x16,5x17,5x18,5x19,6x0,6x1,6x2,6x3,6x4,6x5,6x6,6x7,6x8,6x9,6x10,6x11,6x12,6x13,6x14,6x15,6x16,6x17,6x18,6x19,7x0,7x1,7x2,7x3,7x4,7x5,7x6,7x7,7x8,7x9,7x10,7x11,7x12,7x13,7x14,7x15,7x16,7x17,7x18,7x19,8x0,8x1,8x2,8x3,8x4,8x5,8x6,8x7,8x8,8x9,8x10,8x11,8x12,8x13,8x14,8x15,8x16,8x17,8x18,8x19,9x0,9x1,9x2,9x3,9x4,9x5,9x6,9x7,9x8,9x9,9x10,9x11,9x12,9x13,9x14,9x15,9x16,9x17,9x18,9x19,10x0,10x1,10x2,10x3,10x4,10x5,10x6,10x7,10x8,10x9,10x10,10x11,10x12,10x13,10x14,10x15,10x16,10x17,10x18,10x19,11x0,11x1,11x2,11x3,11x4,11x5,11x6,11x7,11x8,11x9,11x10,11x11,11x12,11x13,11x14,11x15,11x16,11x17,11x18,11x19,12x0,12x1,12x2,12x3,12x4,12x5,12x6,12x7,12x8,12x9,12x10,12x11,12x12,12x13,12x14,12x15,12x16,12x17,12x18,12x19,13x0,13x1,13x2,13x3,13x4,13x5,13x6,13x7,13x8,13x9,13x10,13x11,13x12,13x13,13x14,13x15,13x16,13x17,13x18,13x19,14x0,14x1,14x2,14x3,14x4,14x5,14x6,14x7,14x8,14x9,14x10,14x11,14x12,14x13,14x14,14x15,14x16,14x17,14x18,14x19,15x0,15x1,15x2,15x3,15x4,15x5,15x6,15x7,15x8,15x9,15x10,15x11,15x12,15x13,15x14,15x15,15x16,15x17,15x18,15x19,16x0,16x1,16x2,16x3,16x4,16x5,16x6,16x7,16x8,16x9,16x10,16x11,16x12,16x13,16x14,16x15,16x16,16x17,16x18,16x19,17x0,17x1,17x2,17x3,17x4,17x5,17x6,17x7,17x8,17x9,17x10,17x11,17x12,17x13,17x14,17x15,17x16,17x17,17x18,17x19,18x0,18x1,18x2,18x3,18x4,18x5,18x6,18x7,18x8,18x9,18x10,18x11,18x12,18x13,18x14,18x15,18x16,18x17,18x18,18x19,19x0,19x1,19x2,19x3,19x4,19x5,19x6,19x7,19x8,19x9,19x10,19x11,19x12,19x13,19x14,19x15,19x16,19x17,19x18,19x19
0,-0.1756065816497083,-0.1425495527445408,-0.2774225038907574,-0.1384570549899333,-0.0080144997111574,-0.2368295323705432,-0.1308728240397068,-0.2861886352289775,-0.2639256466068722,0.2734155364464383,0.3434598179811987,0.4992504904022781,-0.0803198763405408,0.2793331063816663,-0.0103997183011708,-0.008354221388498,-0.1386977937811336,-0.0605377434033316,0.3538661267301395,0.3160671365353061,-0.0804744228840528,-0.028096890462029,-0.77201633775077,-0.6751179412925353,-0.685539046402784,-0.6511442905326768,-0.5035420889937705,-0.2812438156428805,-0.25413400243644,-0.25909376818985497,0.43748667172338584,0.2778121249579736,0.41681583362818064,0.3502412195341331,0.334262309371811,0.34086670175806844,0.2256689510877219,0.8785325852666722,0.22032393752656276,0.9813429576539118,-0.1198896578767063,-0.2224071744601922,-0.5264478985694812,-0.7098736557545843,-0.5275343159227286,-0.523426431100727,-0.07052270675556771,-0.1978785292450856,-0.08866228601017012,-0.14109324596264022,-0.174283895242357,-0.007586476872011305,-0.5854718385590525,-0.5136194748798601,-0.6070397021465079,-0.21561905152555771,0.3016537535050064,-0.06572837194181941,0.7566973268568524,0.8117522115071227,-0.1557762797847722,-0.0150518242001691,-0.1988193740745779,-0.1147820951355096,0.4362864139851549,0.4025005526061935,-0.1611339225949562,0.4738665461022707,0.2192778522701254,0.3742364960747469,-0.0018169325595886,-0.2421056945198099,-0.1085620399800119,-0.2406044106301089,0.31418499388703813,0.249219699540083,-0.11220912373634895,-0.21437515737251855,-0.1082648036927071,-0.2772493248472172,-0.23950066331473,-0.1925598872953246,-0.1085024586612083,-0.0653434950572747,0.4868252925800196,-0.0414397536175596,0.3089126632307947,0.495797469203353,0.4129279183005277,-0.0172744878678829,-0.1290075085366178,-0.1552695943137319,-0.0810669181039748,0.2810713764463117,0.35956599550061963,-0.09124417439328525,-0.0840939945900695,-0.0902966072224235,-0.1525057794232247,-0.2746190316577991,-0.0168090224554309,-0.2086107088055356,-0.0377482275523107,0.3694917158072109,0.3412733530282315,0.2553379540448856,0.4814679223572567,-0.0519362635152921,-0.1554221615790079,-0.1843266000780675,-0.0161938078314086,-0.2423391222024096,0.25239754157744454,0.28633969495447853,-0.19285365902416507,-0.7575922351104278,-0.7083053728924567,-0.2963700400838536,-0.2408231972943742,-0.2483716756113159,-0.0761012230957084,-0.0740411974026274,0.2665173247113483,0.3898401417782333,0.3785096232194846,0.2924772592973184,0.2127427619736949,-0.0148164873655531,-0.128508684444151,-0.2566682269723572,0.2080367785638989,0.24697101208903288,0.3155718760168164,-0.2070292222952432,-0.6909517108200975,-0.6909840934318865,-0.249966664170557,-0.2942265268127846,-0.2113319621060649,-0.1528208595101534,-0.1685130925020241,-0.109846802617441,0.2332317087042432,0.2387557176307442,0.2847297829229781,0.3220942012744413,-0.159486048875824,-0.2045046412387232,-0.1314092262607415,0.3322840033052089,0.3162471821059773,0.28903207375974993,-0.1699890662225098,-0.5570408858413575,-0.6794914387954503,-0.7704353446783809,-0.1618016674310216,-0.0267097100117143,-0.1045724137178774,-0.2683386336710759,-0.0484488097903382,0.2168394222165404,0.3157966638904075,0.2687875433396804,0.2626097180810786,-0.0809644024690836,-0.0744717635619415,0.31065536673907657,0.2627075421148865,0.39741644274024013,-0.0655009472862985,-0.042611718982795,-0.1041474743387312,-0.6900972025709967,-0.6811041681812461,-0.2107352634812568,-0.2684727105189893,-0.2947146575531479,-0.0493503239068972,-0.226562940892345,-0.0764423615676793,0.2861910873379055,0.2435377374738226,0.3554698562433553,-0.2223624888492242,0.2746228523589736,0.3095458712125756,0.24938764432174382,0.3883303949419221,-0.2193037561454087,-0.2569811287098603,-0.1554887683154411,-0.6128581269310668,-0.6686897481640899,-0.0358126616885806,-0.0345391004765272,-0.0240001113662117,-0.1096111517155925,-0.1105982643077069,-0.2005462644052632,-0.1086810526751788,-0.2727581392877772,-0.0641610800806568,0.3143146895375052,-0.19814605106608296,-0.1741727435550161,-0.5673531245149837,-0.7772274621939557,-0.12736969341979798,-0.6289040126451801,-0.7953574395591484,-0.7107020209367085,-0.6306753339206117,-0.7180158989574417,-0.7089906663837994,-0.6846215260534501,-0.7153876251660277,-0.6562514862915618,-0.6700963043088132,-0.5236641252955558,0.7015250937647604,0.8325304856453348,0.22117981390323682,-0.6231848927953945,-0.6590078673257237,-0.6741293989679478,-0.5022470503692607,-0.6035357436391148,-0.04279166717133576,-0.7360262434643952,-0.7067796028159334,-0.5557853469542207,-0.6782756258228466,-0.616059134666052,-0.7780865375569368,-0.7596351212523658,-0.6078447280114346,-0.7272260132219771,-0.605792383083773,-0.5172389201706913,-0.1761962875169974,0.7345906335908312,0.264664590887138,-0.0733843261415842,-0.1548576314668724,-0.0804047195041563,-0.0747764070460957,-0.0064316046131553,0.41216298707441323,-0.2985753874066997,-0.1536191780697122,-0.5666782412321846,-0.703739560726854,-0.2638386563334792,-0.150815141204991,-0.1248590564546027,-0.0542136945955783,-0.1099618992318793,-0.1729233381472067,-0.0848367256575173,-0.0534654555746101,0.7061704800188477,0.4814063760527338,-0.2716808027833293,-0.0071092716692421,-0.2988242927271345,-0.0889599352624738,-0.1223333453231405,0.2073668481887465,-0.1087301471060003,-0.5933325328441494,-0.7782011251905038,-0.2032346200234959,-0.1389287449505554,-0.1973127781665667,-0.2412077340042855,-0.0757320707453307,-0.0013900188247431,-0.159515647572463,-0.1158273481058451,-0.2020669669295493,0.7505342841351833,0.4605755228852732,-0.26524841402865,-0.1780456558395136,-0.2346037575358321,-0.0218265273355032,-0.2758519592087822,0.2214535537269165,-0.6589261121025057,-0.5047487186869954,-0.6279426414848097,-0.2599648063304187,-0.0847168852677349,-0.1029641873386136,-0.1712568683491027,-0.0802208769874871,-0.1791867153627949,-0.1015379722521226,-0.1029822098482511,0.2554978416526766,0.8563081786699569,0.3365858818325066,-0.2988563949740861,-0.1447686317644922,-0.0353795494811838,-0.1831275639310677,-0.1907900287067448,0.4300570205649151,-0.6895593782006442,-0.6916459130170107,-0.2540132648092379,-0.0684918117126551,-0.1185270403496281,-0.137233921623342,-0.013001744297888,-0.0004510458474283,-0.0590418470453936,-0.1172839720849905,-0.141928848248947,0.4848333504710387,0.3947390891434696,0.4184773014902991,0.2589606618428386,-0.0961258757913878,-0.0115009481953624,-0.118112805602514,-0.2755560377730391,-0.000808873020858969,-0.6963109015421344,-0.6367005340724818,-0.1634795873519473,-0.2193681939790908,-0.2867868658457497,-0.2009698861744893,-0.280048167573432,-0.0615903586064109,-0.2387950352340192,-0.1341310401759318,-0.2678404639139002,0.2036849388866908,0.3492346124179846,-0.296618008422227,0.3035475253723599,-0.1695243667830255,-0.1377058807323278,-0.0042520716623204,-0.0441874276704546,-0.1586199636326716,-0.703250681198297,-0.2536063571412778,-0.2692053262192727,-0.0964319484907129,-0.124513996583701,-0.1941302159243568,-0.2595609748444145,-0.2761087593361285,-0.0317526051918361,-0.2593899438531055,-0.1982256100398168,-0.0005565622870887,0.3345444219707061,0.4614637986889868,-0.0393287536036217,0.3877103319700228,0.3185470340772369,-0.0397652468240303,-0.7181397499995585,-0.2461290577526134,-0.09203814404144517,-0.1428899746392158,-0.1168465864490204,-0.0571125981103184,-0.2950999147773706,-0.1513511272067875,-0.2464025748702757,-0.0458954301072421,-0.2041651548012069,0.76933957087404,0.8002280068652687,-0.1531802676691005,0.3301284769209859,0.4840471722238951,0.4320514723907025,-0.2298193967059953,0.4217697017945946,0.4331903781251819,-0.023373485578908004,-0.07969176285530077,0.3158319666012851,-0.068384203830341,-0.0879371420388815,-0.1247100190628829,-0.2044987080798588,-0.2796791251122667,-0.1153761045654325,0.7379874218223371,0.7117535168226257,0.9381566039978532,0.4661120091522055
